Task ID,Occupation (O*NET-SOC Title),Task,User ID,Date,Self-reported Expertise,Automation Desire Rating,Time,Core Skill Rating,Job Security Rating,Enjoyment Rating,Reasons for Automation Desire - Free Time,Reasons for Automation Desire - Repetitive,Reasons for Automation Desire - Human Error,Reasons for Automation Desire - Stress,Reasons for Automation Desire - Difficulty,Reasons for Automation Desire - Scale,Physical Action Requirement,Interpersonal Communication Requirement,Involved Uncertainty,Domain Expertise Requirement,Human Agency Scale Rating,Reasons for Human Agency - Physical,Reasons for Human Agency - Control,Reasons for Human Agency - Domain Knowledge,Reasons for Human Agency - Empathy,Reasons for Human Agency - Quality Oversight,Reasons for Human Agency - Dynamic,Reasons for Human Agency - Ethical
16280,Clinical Data Managers,"Generate data queries, based on validation checks or errors and omissions identified during data entry, to resolve identified problems.",0d584f8a-c33c-4789-a23b-0e390b631e5b,21/04/2025,Average,5,2,2,1,1,True,True,False,True,False,False,1,4,1,3,2,False,False,False,False,False,False,False
16277,Clinical Data Managers,"Prepare data analysis listings and activity, performance, or progress reports.",0d584f8a-c33c-4789-a23b-0e390b631e5b,21/04/2025,Expert,3,2,4,1,3,True,False,False,False,False,False,1,4,3,4,4,False,True,True,True,True,True,True
16270,Clinical Data Managers,Develop technical specifications for data management programming and communicate needs to information technology staff.,0d584f8a-c33c-4789-a23b-0e390b631e5b,21/04/2025,Expert,3,3,3,1,3,True,False,True,False,False,True,1,3,3,3,4,False,True,True,True,True,True,True
16284,Clinical Data Managers,"Process clinical data, including receipt, entry, verification, or filing of information.",0c07f7d7-f369-4133-811a-d3d63a075dce,22/04/2025,Expert,3,3,4,2,3,True,True,False,True,False,True,1,1,2,2,2,False,False,False,False,False,False,False
16280,Clinical Data Managers,"Generate data queries, based on validation checks or errors and omissions identified during data entry, to resolve identified problems.",0c07f7d7-f369-4133-811a-d3d63a075dce,22/04/2025,Expert,3,2,2,3,3,True,True,False,False,False,False,1,1,2,2,2,False,False,False,False,False,False,False
16279,Clinical Data Managers,Monitor work productivity or quality to ensure compliance with standard operating procedures.,0c07f7d7-f369-4133-811a-d3d63a075dce,22/04/2025,Average,4,2,2,2,3,True,True,True,False,False,False,1,2,3,2,1,False,False,False,False,False,False,False
16277,Clinical Data Managers,"Prepare data analysis listings and activity, performance, or progress reports.",0c07f7d7-f369-4133-811a-d3d63a075dce,22/04/2025,Average,3,3,4,4,3,True,False,True,False,False,True,2,2,3,3,2,False,False,False,False,False,False,False
16283,Clinical Data Managers,Analyze clinical data using appropriate statistical tools.,0c07f7d7-f369-4133-811a-d3d63a075dce,22/04/2025,Average,3,3,3,3,3,True,True,False,False,True,False,1,3,3,3,3,False,True,False,False,True,True,False
16274,Clinical Data Managers,"Track the flow of work forms, including in-house data flow or electronic forms transfer.",0c07f7d7-f369-4133-811a-d3d63a075dce,22/04/2025,Average,3,2,1,4,2,True,True,True,False,False,False,1,2,2,2,1,False,False,False,False,False,False,False
16283,Clinical Data Managers,Analyze clinical data using appropriate statistical tools.,f60eb05b-707d-4eae-9f96-75e24fbbccbc,29/04/2025,Expert,3,3,5,1,4,False,False,False,False,False,True,1,3,4,5,4,False,False,True,False,True,True,True
16277,Clinical Data Managers,"Prepare data analysis listings and activity, performance, or progress reports.",f60eb05b-707d-4eae-9f96-75e24fbbccbc,29/04/2025,Expert,3,2,4,1,4,False,False,False,False,False,True,2,3,3,3,4,False,True,True,False,True,False,True
16283,Clinical Data Managers,Analyze clinical data using appropriate statistical tools.,313e5824-1b30-4ce0-85b7-a76fa19a2320,03/05/2025,Expert,2,4,5,3,3,False,False,False,False,False,False,3,2,2,4,2,False,False,False,False,False,False,False
16270,Clinical Data Managers,Develop technical specifications for data management programming and communicate needs to information technology staff.,313e5824-1b30-4ce0-85b7-a76fa19a2320,03/05/2025,Novice,2,1,2,2,2,False,False,False,False,False,False,2,4,3,3,3,False,True,True,False,True,False,False
16284,Clinical Data Managers,"Process clinical data, including receipt, entry, verification, or filing of information.",f60eb05b-707d-4eae-9f96-75e24fbbccbc,29/04/2025,Expert,4,1,3,1,4,True,True,False,False,False,False,1,2,2,2,3,False,False,False,False,False,False,False
16277,Clinical Data Managers,"Prepare data analysis listings and activity, performance, or progress reports.",313e5824-1b30-4ce0-85b7-a76fa19a2320,03/05/2025,Average,3,2,4,4,3,True,True,False,False,False,True,3,1,2,2,2,False,False,False,False,False,False,False
16284,Clinical Data Managers,"Process clinical data, including receipt, entry, verification, or filing of information.",62dafc20-4ac4-459c-b261-58430acc0855,25/04/2025,Expert,4,1,3,1,4,True,True,True,True,False,False,2,3,1,3,2,False,False,False,False,False,False,False
16283,Clinical Data Managers,Analyze clinical data using appropriate statistical tools.,62dafc20-4ac4-459c-b261-58430acc0855,25/04/2025,Expert,4,3,2,3,3,True,True,True,False,False,True,1,3,3,3,4,False,False,True,False,True,False,True
16274,Clinical Data Managers,"Track the flow of work forms, including in-house data flow or electronic forms transfer.",62dafc20-4ac4-459c-b261-58430acc0855,25/04/2025,Expert,4,2,3,4,4,True,False,True,True,False,True,2,3,3,3,3,False,False,False,True,True,False,True
16279,Clinical Data Managers,Monitor work productivity or quality to ensure compliance with standard operating procedures.,21801a4a-d8b1-422d-a001-5b20af0d2651,05/05/2025,Expert,3,1,1,1,5,False,False,False,False,False,False,1,5,4,5,5,False,True,False,False,False,False,False
16283,Clinical Data Managers,Analyze clinical data using appropriate statistical tools.,21801a4a-d8b1-422d-a001-5b20af0d2651,05/05/2025,Average,5,2,2,1,1,True,False,False,False,False,False,1,1,2,5,1,False,False,False,False,False,False,False
16277,Clinical Data Managers,"Prepare data analysis listings and activity, performance, or progress reports.",21801a4a-d8b1-422d-a001-5b20af0d2651,05/05/2025,Expert,5,2,1,1,1,True,False,False,False,False,False,2,1,3,2,2,False,False,False,False,False,False,False
14625,Computer and Information Research Scientists,Evaluate project plans and proposals to assess feasibility issues.,e07bf374-2a39-40c8-a9e6-bba00285edd6,07/04/2025,Novice,5,1,2,1,3,False,False,True,False,False,False,2,2,1,2,4,False,False,True,False,False,False,False
14623,Computer and Information Research Scientists,Analyze problems to develop solutions involving computer hardware and software.,957c0739-f9cb-4f60-9510-ef11fceee131,21/03/2025,Novice,5,4,4,1,5,True,False,True,False,False,True,4,4,4,4,5,True,False,False,True,False,False,False
14626,Computer and Information Research Scientists,"Apply theoretical expertise and innovation to create or apply new technology, such as adapting principles for applying computers to new uses.",957c0739-f9cb-4f60-9510-ef11fceee131,21/03/2025,Novice,4,4,4,2,4,True,True,True,True,True,True,4,4,4,4,4,True,False,False,False,False,False,False
14624,Computer and Information Research Scientists,Assign or schedule tasks to meet work priorities and goals.,957c0739-f9cb-4f60-9510-ef11fceee131,21/03/2025,Novice,4,4,4,1,4,True,False,True,False,False,True,4,4,4,4,4,True,False,False,False,False,False,False
14625,Computer and Information Research Scientists,Evaluate project plans and proposals to assess feasibility issues.,957c0739-f9cb-4f60-9510-ef11fceee131,21/03/2025,Novice,4,4,4,4,4,True,False,False,False,False,False,4,4,4,4,4,True,False,False,False,False,False,False
14636,Computer and Information Research Scientists,"Approve, prepare, monitor, and adjust operational budgets.",957c0739-f9cb-4f60-9510-ef11fceee131,21/03/2025,Novice,4,4,4,1,4,True,False,False,False,False,False,4,4,4,4,4,True,False,False,False,False,False,False
14624,Computer and Information Research Scientists,Assign or schedule tasks to meet work priorities and goals.,2d38acdd-d47c-4090-80c9-cc768449d9ab,07/04/2025,Average,3,2,3,1,3,True,True,False,True,False,True,1,4,4,3,2,False,False,False,False,False,False,False
14625,Computer and Information Research Scientists,Evaluate project plans and proposals to assess feasibility issues.,2d38acdd-d47c-4090-80c9-cc768449d9ab,07/04/2025,Average,4,2,4,3,4,True,False,True,False,True,True,1,2,3,4,3,False,True,True,False,True,True,True
14633,Computer and Information Research Scientists,Design computers and the software that runs them.,2d38acdd-d47c-4090-80c9-cc768449d9ab,07/04/2025,Novice,4,1,2,1,3,True,False,True,False,True,True,4,2,4,5,4,True,True,False,False,True,True,False
14623,Computer and Information Research Scientists,Analyze problems to develop solutions involving computer hardware and software.,fe12207a-5903-4e15-a28f-e048d4fd9d67,21/03/2025,Average,3,3,5,4,4,False,False,False,True,False,True,1,1,3,4,3,False,True,True,False,False,False,False
14626,Computer and Information Research Scientists,"Apply theoretical expertise and innovation to create or apply new technology, such as adapting principles for applying computers to new uses.",fe12207a-5903-4e15-a28f-e048d4fd9d67,21/03/2025,Average,2,2,5,4,4,False,False,False,False,False,False,1,1,1,5,4,False,False,True,False,False,False,False
14624,Computer and Information Research Scientists,Assign or schedule tasks to meet work priorities and goals.,fe12207a-5903-4e15-a28f-e048d4fd9d67,21/03/2025,Average,3,2,4,3,2,False,True,False,True,False,True,1,4,3,3,3,False,True,False,True,False,False,False
14626,Computer and Information Research Scientists,"Apply theoretical expertise and innovation to create or apply new technology, such as adapting principles for applying computers to new uses.",480cd094-f4c0-4dc0-95d3-e549191d5809,22/03/2025,Average,4,2,4,2,4,True,True,False,False,False,True,1,2,2,4,2,False,False,False,False,False,False,False
14624,Computer and Information Research Scientists,Assign or schedule tasks to meet work priorities and goals.,480cd094-f4c0-4dc0-95d3-e549191d5809,22/03/2025,Expert,2,2,4,1,3,False,False,False,False,False,False,2,2,4,4,4,False,True,True,False,True,True,True
14625,Computer and Information Research Scientists,Evaluate project plans and proposals to assess feasibility issues.,480cd094-f4c0-4dc0-95d3-e549191d5809,22/03/2025,Average,4,3,4,2,2,True,True,True,True,False,True,1,1,3,4,2,False,False,False,False,False,False,False
14624,Computer and Information Research Scientists,Assign or schedule tasks to meet work priorities and goals.,02d6cb2c-ffc1-4683-bc2a-9232b2e098a5,22/03/2025,Novice,5,2,2,1,3,True,True,True,False,False,False,1,1,1,4,2,False,False,False,False,False,False,False
14623,Computer and Information Research Scientists,Analyze problems to develop solutions involving computer hardware and software.,e19998e9-9ae9-4480-82a7-73bd07e3d564,23/03/2025,Expert,4,3,4,3,3,True,True,True,False,False,True,1,1,1,4,3,False,True,True,True,False,False,False
14626,Computer and Information Research Scientists,"Apply theoretical expertise and innovation to create or apply new technology, such as adapting principles for applying computers to new uses.",e19998e9-9ae9-4480-82a7-73bd07e3d564,23/03/2025,Expert,2,4,4,3,3,False,False,False,False,False,False,1,4,4,4,4,False,True,True,False,True,False,True
14633,Computer and Information Research Scientists,Design computers and the software that runs them.,e19998e9-9ae9-4480-82a7-73bd07e3d564,23/03/2025,Expert,2,3,3,3,3,False,False,False,False,False,False,1,4,4,4,4,False,True,True,True,True,False,True
14623,Computer and Information Research Scientists,Analyze problems to develop solutions involving computer hardware and software.,306c5b28-fcbf-405b-ae5e-a16cebc6beaa,23/03/2025,Expert,5,4,3,1,4,True,True,False,True,False,True,1,1,1,3,2,False,False,False,False,False,False,False
14624,Computer and Information Research Scientists,Assign or schedule tasks to meet work priorities and goals.,306c5b28-fcbf-405b-ae5e-a16cebc6beaa,23/03/2025,Average,4,1,3,2,1,True,True,True,True,True,False,1,2,2,2,3,False,False,False,False,False,True,False
14633,Computer and Information Research Scientists,Design computers and the software that runs them.,306c5b28-fcbf-405b-ae5e-a16cebc6beaa,23/03/2025,Average,4,1,1,1,4,False,True,True,False,False,True,2,1,1,2,2,False,False,False,False,False,False,False
14623,Computer and Information Research Scientists,Analyze problems to develop solutions involving computer hardware and software.,b4757efb-b03c-4b21-bbe5-85b5708de3ac,24/03/2025,Average,2,4,5,4,4,False,False,False,False,False,False,1,2,4,5,5,False,True,True,False,True,False,False
14626,Computer and Information Research Scientists,"Apply theoretical expertise and innovation to create or apply new technology, such as adapting principles for applying computers to new uses.",b4757efb-b03c-4b21-bbe5-85b5708de3ac,24/03/2025,Novice,4,2,5,4,3,False,False,False,True,True,False,1,1,1,5,3,False,False,True,False,False,False,False
14624,Computer and Information Research Scientists,Assign or schedule tasks to meet work priorities and goals.,b4757efb-b03c-4b21-bbe5-85b5708de3ac,24/03/2025,Novice,4,2,2,2,2,False,False,False,True,True,False,1,3,1,3,4,False,False,True,False,True,True,False
14624,Computer and Information Research Scientists,Assign or schedule tasks to meet work priorities and goals.,06f68046-40a1-41d2-92db-ac3a1e5da413,25/03/2025,Novice,3,2,3,2,3,True,False,True,False,False,False,1,2,2,2,3,False,False,False,False,False,False,False
14633,Computer and Information Research Scientists,Design computers and the software that runs them.,06f68046-40a1-41d2-92db-ac3a1e5da413,25/03/2025,Novice,3,3,4,4,3,False,False,False,False,False,True,1,3,3,4,3,False,False,True,False,False,False,False
14625,Computer and Information Research Scientists,Evaluate project plans and proposals to assess feasibility issues.,06f68046-40a1-41d2-92db-ac3a1e5da413,25/03/2025,Novice,3,2,2,3,2,False,False,False,True,False,False,1,3,3,4,3,False,True,False,False,False,False,False
14623,Computer and Information Research Scientists,Analyze problems to develop solutions involving computer hardware and software.,b987957c-5332-4377-9072-5737e14a07eb,25/03/2025,Expert,3,3,4,3,4,True,True,True,False,False,True,4,3,3,3,3,False,True,False,False,True,False,False
14626,Computer and Information Research Scientists,"Apply theoretical expertise and innovation to create or apply new technology, such as adapting principles for applying computers to new uses.",b987957c-5332-4377-9072-5737e14a07eb,25/03/2025,Average,4,3,3,4,3,True,False,False,False,False,True,4,4,5,4,4,False,False,False,False,True,False,False
14636,Computer and Information Research Scientists,"Approve, prepare, monitor, and adjust operational budgets.",b987957c-5332-4377-9072-5737e14a07eb,25/03/2025,Average,5,1,3,2,1,False,True,True,True,False,False,3,4,4,4,3,False,False,False,False,False,False,False
14623,Computer and Information Research Scientists,Analyze problems to develop solutions involving computer hardware and software.,18bf3b1a-380d-4286-8893-5bb8f8c29efb,06/04/2025,Average,5,4,3,1,3,True,True,False,True,False,True,4,5,5,4,5,True,False,False,True,True,True,False
14624,Computer and Information Research Scientists,Assign or schedule tasks to meet work priorities and goals.,18bf3b1a-380d-4286-8893-5bb8f8c29efb,06/04/2025,Expert,5,5,4,3,4,True,True,False,True,False,True,3,5,4,4,4,False,False,False,True,False,True,True
